단지고유번호,필지고유번호,시도,시군구,일반구,읍면동,지번,주소,대표단지명,단지명_공시가격,단지명_건축물대장,단지명_도로명주소,단지종류코드,단지종류명,동수,세대수,사용승인일,원천데이터
28177120439153,2817710500300000000,인천광역시,미추홀구,,주안동,가-,인천광역시 미추홀구 주안동 가-,포레나 미추홀,포레나미추홀,포레나 미추홀,포레나 미추홀,1,아파트,4,864,2022-08-31,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177100005513,2817710600100130003,인천광역시,미추홀구,,관교동,13-3,인천광역시 미추홀구 관교동 13-3,동아아파트,동아(관교동아),,동아아파트,1,아파트,4,390,1990-10-12,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177100005514,2817710600100130006,인천광역시,미추홀구,,관교동,13-6,인천광역시 미추홀구 관교동 13-6,삼환아파트,삼환1(관교삼환나우빌),삼환아파트,삼환아파트,1,아파트,5,352,1992-04-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177100005517,2817710600100130007,인천광역시,미추홀구,,관교동,13-7,인천광역시 미추홀구 관교동 13-7,쌍용아파트,쌍용,,쌍용아파트,1,아파트,5,464,1991-07-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177100005519,2817710600100130008,인천광역시,미추홀구,,관교동,13-8,인천광역시 미추홀구 관교동 13-8,풍림아파트,풍림,,풍림아파트,1,아파트,4,300,1991-02-01,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177100005515,2817710600100130009,인천광역시,미추홀구,,관교동,13-9,인천광역시 미추홀구 관교동 13-9,성지아파트,성지,,성지아파트,1,아파트,4,420,1991-08-12,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177100050171,2817710600100130010,인천광역시,미추홀구,,관교동,13-10,인천광역시 미추홀구 관교동 13-10,삼환아파트,삼환2(삼환관교2단지),,삼환아파트,1,아파트,3,410,1991-11-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177100005512,2817710600100130011,인천광역시,미추홀구,,관교동,13-11,인천광역시 미추홀구 관교동 13-11,동부아파트,동부(관교동부),,동부아파트,1,아파트,4,420,1991-09-19,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177100005516,2817710600105080000,인천광역시,미추홀구,,관교동,508,인천광역시 미추홀구 관교동 508,신비마을아파트,신비마을,신비마을아파트,신비마을아파트,1,아파트,2,240,1994-03-18,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177100448860,2817710700101560013,인천광역시,미추홀구,,문학동,156-13,인천광역시 미추홀구 문학동 156-13,파인 아파트,파인,파인 아파트,파인 아파트,1,아파트,1,12,2004-05-24,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177100005521,2817710700103760001,인천광역시,미추홀구,,문학동,376-1,인천광역시 미추홀구 문학동 376-1,호산아파트,호산,호산아파트,호산아파트,1,아파트,1,105,1996-12-14,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177100218794,2817710700103790004,인천광역시,미추홀구,,문학동,379-4,인천광역시 미추홀구 문학동 379-4,삼영아파트,삼영,삼영아파트,삼영아파트,1,아파트,1,10,2001-04-25,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28177100005520,2817710700103900004,인천광역시,미추홀구,,문학동,390-4,인천광역시 미추홀구 문학동 390-4,국일아파트,국일,국일아파트,국일아파트,1,아파트,1,104,1994-12-16,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28185100009663,2818510100101940012,인천광역시,연수구,,옥련동,194-12,인천광역시 연수구 옥련동 194-12,윤성아파트,윤성,윤성아파트,윤성아파트,1,아파트,2,132,1991-04-22,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28185120096757,2818510100102050026,인천광역시,연수구,,옥련동,205-26,인천광역시 연수구 옥련동 205-26,해마루아파트,해마루,해마루아파트,해마루아파트,1,아파트,1,18,2008-06-09,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28185100009651,2818510100106260000,인천광역시,연수구,,옥련동,626,인천광역시 연수구 옥련동 626,럭키송도아파트,럭키송도,럭키송도아파트,럭키송도아파트,1,아파트,16,1304,1993-04-21,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28185100009667,2818510100106280000,인천광역시,연수구,,옥련동,628,인천광역시 연수구 옥련동 628,현대아파트,현대1,현대아파트,현대아파트,1,아파트,5,674,1994-06-28,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28185100009652,2818510100106300000,인천광역시,연수구,,옥련동,630,인천광역시 연수구 옥련동 630,백산아파트,백산,백산아파트,백산아파트,1,아파트,2,307,1994-09-23,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28185100009662,2818510100106310000,인천광역시,연수구,,옥련동,631,인천광역시 연수구 옥련동 631,원흥아파트,원흥,원흥아파트,원흥아파트,1,아파트,3,359,1994-11-03,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28185100009656,2818510100106320000,인천광역시,연수구,,옥련동,632,인천광역시 연수구 옥련동 632,서해아파트,서해,서해아파트,서해아파트,1,아파트,2,600,1995-10-24,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28185100009668,2818510100106330000,인천광역시,연수구,,옥련동,633,인천광역시 연수구 옥련동 633,"현대2차아파트,상가,유치원",현대2차아파트,"현대2차아파트,상가,유치원",현대2차아파트,1,아파트,9,1180,1995-12-22,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28185100009655,2818510100106340001,인천광역시,연수구,,옥련동,634-1,인천광역시 연수구 옥련동 634-1,삼성아파트,삼성,삼성아파트,삼성아파트,1,아파트,4,612,1996-03-15,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28185100009669,2818510100106350001,인천광역시,연수구,,옥련동,635-1,인천광역시 연수구 옥련동 635-1,현대3차아파트,현대3,현대3차아파트,현대3차아파트,1,아파트,4,368,1996-07-20,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
28185100009661,2818510100106360001,인천광역시,연수구,,옥련동,636-1,인천광역시 연수구 옥련동 636-1,우성아파트,우성,우성아파트,우성아파트,1,아파트,4,498,1996-09-30,한국부동산원_공동주택 단지 식별정보_기본정보_20250918
