공고번호,시도,자치구,시군구,법정동,대표단지명,세대수,상태,입주예정월,출처
2020000674,서울특별시,강동구,,,SH 고덕강일 8단지 공공분양주택,526,입주예정,2021-02,청약홈 분양정보 오픈API
2020000664,대구광역시,,대구동구,지묘동,대구연경S-1블록 10년 분양전환공공임대주택,788,입주예정,2021-02,청약홈 분양정보 오픈API
2020000677,경기도,,군포시,,군포 당동 그랑시티2차,32,입주예정,2020-07,청약홈 분양정보 오픈API
2020000676,부산광역시,,부산연제구,거제동,쌍용 더 플래티넘 거제아시아드,130,입주예정,2023-01,청약홈 분양정보 오픈API
2020000675,광주광역시,,광주광산구,,광주운남1단지,100,입주예정,2020-09,청약홈 분양정보 오픈API
2020000673,경기도,,동두천시,송내동,동두천송내 S1블록 공공분양주택,160,입주예정,2021-08,청약홈 분양정보 오픈API
2020000671,경기도,,시흥시,장곡동,시흥장현 A-5블록 국민임대주택,528,입주예정,2021-08,청약홈 분양정보 오픈API
2020000668,경기도,,고양덕양구,,고양지축 S-1블록 국민임대주택 입주자 모집,748,입주예정,2021-10,청약홈 분양정보 오픈API
2020000667,경기도,,양주시,옥정동,양주 옥정신도시 A-17(2) 한신더휴,767,입주예정,2023-04,청약홈 분양정보 오픈API
2020000665,대구광역시,,대구달서구,,죽전역 시티프라디움,80,입주예정,2023-10,청약홈 분양정보 오픈API
2020000662,경기도,,남양주시,,남양주별내 A24BL 행복주택 추가입주자모집,462,입주예정,2021-07,청약홈 분양정보 오픈API
2020000658,경기도,,의정부시,의정부동,힐스테이트 의정부역,172,입주예정,2024-02,청약홈 분양정보 오픈API
2020000652,경상남도,,창원성산구,사파정동,창원 성산 반도유보라 아이비파크,665,입주예정,2022-03,청약홈 분양정보 오픈API
2020000649,인천광역시,,인천부평구,,부평 SK VIEW 해모로,884,입주예정,2022-12,청약홈 분양정보 오픈API
2020000637,경상남도,,김해시,삼문동,이안 센트럴포레 장유 2단지,190,입주예정,2023-03,청약홈 분양정보 오픈API
2020000635,경상남도,,김해시,삼문동,이안 센트럴포레 장유 1단지,146,입주예정,2023-03,청약홈 분양정보 오픈API
2020000632,제주특별자치도,,제주시,연동,연동 백강 스위트엠1,39,입주예정,2021-07,청약홈 분양정보 오픈API
2020000621,광주광역시,,광주동구,,e편한세상 무등산,104,입주예정,2022-09,청약홈 분양정보 오픈API
2020000614,경기도,,화성시,남양읍,화성남양뉴타운C-2BL 리젠시빌란트,380,입주예정,2023-04,청약홈 분양정보 오픈API
2020000609,경기도,,파주시,와동동,파주와동 A1블록 신혼희망타운(추가),249,입주예정,2022-12,청약홈 분양정보 오픈API
2020000594,인천광역시,,인천부평구,,부평삼산 신원아침도시,54,입주예정,2022-11,청약홈 분양정보 오픈API
2020000656,경기도,,파주시,문산읍,문산당동1단지 50년공공임대주택 입주자모집,567,입주예정,2020-08,청약홈 분양정보 오픈API
2020000653,서울특별시,강남구,,,2020년 제1차 국민임대주택 입주자모집,2519,입주예정,2020-12,청약홈 분양정보 오픈API
2020000651,서울특별시,서초구,,,르엘 신반포 파크애비뉴,98,입주예정,2023-06,청약홈 분양정보 오픈API
2020000636,전라남도,,광양시,,광양센트럴자이,704,입주예정,2022-08,청약홈 분양정보 오픈API
2020000612,광주광역시,,광주북구,,더샵 광주포레스트,907,입주예정,2023-07,청약홈 분양정보 오픈API
2020000592,경기도,,포천시,어룡동,포천 모아엘가 리더스파크,245,입주예정,2022-09,청약홈 분양정보 오픈API
2020000661,서울특별시,서초구,,,"서울 강남5, 서초3 장기전세",195,입주예정,2020-10,청약홈 분양정보 오픈API
2020000634,인천광역시,,인천서구,백석동,검암역 로열파크씨티 푸르지오 2단지,2426,입주예정,2023-06,청약홈 분양정보 오픈API
2020000633,인천광역시,,인천서구,백석동,검암역 로열파크씨티 푸르지오 1단지,2379,입주예정,2023-06,청약홈 분양정보 오픈API
2020000597,광주광역시,,광주북구,,광주동림2단지,100,입주예정,2020-08,청약홈 분양정보 오픈API
2020000404,광주광역시,,광주동구,,충장 로머스파크 헤리티지 주상복합 아파트,184,입주예정,2023-03,청약홈 분양정보 오픈API
2020000630,충청북도,,영동군,영동읍,영동내지브로아파트,32,입주예정,2020-06,청약홈 분양정보 오픈API
2020000629,경기도,,평택시,,평택소사벌 A-5BL 국민임대주택,512,입주예정,2021-07,청약홈 분양정보 오픈API
2020000622,강원도,,춘천시,,춘천우두3 국민임대,240,입주예정,2021-05,청약홈 분양정보 오픈API
2020000613,충청북도,,청주상당구,,청주동남A1BL 국민임대,1116,입주예정,2020-11,청약홈 분양정보 오픈API
2020000620,경기도,,수원팔달구,고등동,수원고등 A-1블록 5년 분양전환공공임대주택,56,입주예정,2021-02,청약홈 분양정보 오픈API
2020000618,경기,,수원장안구,정자동,화서역 푸르지오 브리시엘,665,입주예정,2023-09,청약홈 분양정보 오픈API
2020000610,부산광역시,,부산서구,,남부민풀리페 국민임대아파트,114,입주예정,2020-09,청약홈 분양정보 오픈API
2020000608,서울특별시,동작구,,상도동,상도역 롯데캐슬,474,입주예정,2021-02,청약홈 분양정보 오픈API
2020000595,대전광역시,,대전유성구,,대전 둔곡지구 A3BL 우미린,760,입주예정,2022-11,청약홈 분양정보 오픈API
2020000585,부산광역시,,부산수영구,,남천 우성스마트시티뷰,97,입주예정,2020-07,청약홈 분양정보 오픈API
2020000576,대구광역시,,대구달서구,용산동,대구용산자이,429,입주예정,2024-02,청약홈 분양정보 오픈API
2020000555,경기도,,양주시,옥정동,양주 옥정신도시 A-17(1)블록 대성베르힐,804,입주예정,2022-11,청약홈 분양정보 오픈API
2020000611,인천광역시,,인천연수구,송도동,더샵 송도센터니얼,342,입주예정,2023-05,청약홈 분양정보 오픈API
2020000607,대구광역시,,대구동구,신암동,동대구 해모로 스퀘어 이스트,705,입주예정,2023-01,청약홈 분양정보 오픈API
2020000604,전라북도,,군산시,내흥동,군산신역세권A-2블록 국민임대,340,입주예정,2020-10,청약홈 분양정보 오픈API
2020000600,경기도,,하남시,,하남감일 한양수자인,512,입주예정,2022-09,청약홈 분양정보 오픈API
2020000596,경상북도,,영주시,,영주가흥1단지,296,입주예정,2020-09,청약홈 분양정보 오픈API
2020000593,대구광역시,,대구달성군,화원읍,대구명곡2단지 50년공공임대,1032,입주예정,2020-08,청약홈 분양정보 오픈API
2020000590,대구광역시,,대구달성군,다사읍,다사역 금호어울림 센트럴,869,입주예정,2023-03,청약홈 분양정보 오픈API
2020000583,전라남도,,목포시,,목포연산주공1단지아파트,100,입주예정,2020-08,청약홈 분양정보 오픈API
2020000577,충남,,부여군,부여읍,부여쌍북2단지 50년 공공임대주택,100,입주예정,2020-12,청약홈 분양정보 오픈API
2020000569,전라북도,,군산시,나운동,나운 금호어울림 센트럴,392,입주예정,2022-09,청약홈 분양정보 오픈API
2020000509,경기도,,안양동안구,호계동,안양호계 신원아침도시,88,입주예정,2022-05,청약홈 분양정보 오픈API
2020000606,부산광역시,,부산기장군,기장읍,부산기장 A2블록 신혼희망타운(추가),385,입주예정,2022-08,청약홈 분양정보 오픈API
2020000602,경기도,,시흥시,,"시흥장현 A2,A10블록 10년공공임대리츠(예비)",102,입주예정,2020-07,청약홈 분양정보 오픈API
2020000584,대전광역시,,대전서구,,대전구봉8-2,100,입주예정,2020-12,청약홈 분양정보 오픈API
2020000568,충청남도,,보령시,,보령명천2단지 50년공공임대주택 예비입주자 모집,120,입주예정,2020-08,청약홈 분양정보 오픈API
2020000603,경기도,,화성시,"신동,목동,산척동",화성동탄(2) A104블록 신혼희망타운(공공분양) 추가입주자모집공고,347,입주예정,2022-09,청약홈 분양정보 오픈API
2020000599,광주광역시,,광주북구,,무등산 한국아델리움 어반센트럴,127,입주예정,2023-04,청약홈 분양정보 오픈API
2020000567,충청남도,,천안서북구,,천안쌍용5-2단지 50년공공임대주택 예비입주자 모집,100,입주예정,2020-07,청약홈 분양정보 오픈API
2020000591,경기도,,고양덕양구,항동동,고양향동 A-4블록 행복주택 추가,72,입주예정,2020-09,청약홈 분양정보 오픈API
2020000586,경기도,,화성시,,동탄역 헤리엇,428,입주예정,2022-10,청약홈 분양정보 오픈API
2020000575,경기도,,안성시,공도읍,이트리니티 공도 센트럴파크,680,입주예정,2023-04,청약홈 분양정보 오픈API
2020000572,대구광역시,,대구달서구,,두류 센트레빌 더시티,333,입주예정,2022-12,청약홈 분양정보 오픈API
2020000571,경상북도,,문경시,,문경 모전 코아루 노블36,166,입주예정,2022-12,청약홈 분양정보 오픈API
2020000552,서울특별시,강동구,,,제38차 장기전세주택 입주자 모집 공고(85초과),9,입주예정,2020-11,청약홈 분양정보 오픈API
2020000546,서울특별시,강동구,,,제38차 장기전세주택 입주자 모집 공고(85이하),2307,입주예정,2020-11,청약홈 분양정보 오픈API
2020000538,경상남도,,진주시,,진주 포레스트 부영,840,입주예정,2020-06,청약홈 분양정보 오픈API
2020000523,경기도,,고양덕양구,,DMC리버시티자이,530,입주예정,2022-12,청약홈 분양정보 오픈API
2020000521,경기도,,하남시,,위례신도시 A3-2BL 우미린 2차,420,입주예정,2022-12,청약홈 분양정보 오픈API
2020000589,강원도,,속초시,,속초디오션자이,454,입주예정,2023-08,청약홈 분양정보 오픈API
2020000588,경상남도,,창원진해구,남양동,창원진해 비전시티 우방아이유쉘,564,입주예정,2021-08,청약홈 분양정보 오픈API
2020000582,경기도,,안성시,공도읍,"안성공도 참아름아파트 2,5단지 국민임대 예비입주자 모집",239,입주예정,2020-11,청약홈 분양정보 오픈API
2020000581,전라북도,,전주완산구,,전주삼천6단지 50년공임 예비입주자 모집,40,입주예정,2021-01,청약홈 분양정보 오픈API
2020000580,전라북도,,익산시,,익산어양4단지 50년공임 예비입주자 모집,427,입주예정,2020-07,청약홈 분양정보 오픈API
2020000566,경기도,,용인처인구,역북동,용인 명지대역 서희스타힐스,52,입주예정,2023-03,청약홈 분양정보 오픈API
2020000561,경기도,,남양주시,,다산신도시 자연앤이편한세상3차 분납임대(잔여),2,입주예정,2020-07,청약홈 분양정보 오픈API
2020000564,울산광역시,,울산동구,서부동,울산 지웰시티 자이 2단지,1316,입주예정,2023-05,청약홈 분양정보 오픈API
2020000563,울산광역시,,울산동구,서부동,울산 지웰시티 자이 1단지,1371,입주예정,2023-05,청약홈 분양정보 오픈API
2020000570,경상남도,,창원시,내서읍,마산삼계2주공아파트,385,입주예정,2020-08,청약홈 분양정보 오픈API
2020000550,인천광역시,,인천동구,,인천 만석웰카운티 공공임대 분양전환 후 일반분양,5,입주예정,2020-06,청약홈 분양정보 오픈API
2020000556,경기도,,하남시,감일동,하남감일 A-3BL 국민임대(추가),609,입주예정,2020-09,청약홈 분양정보 오픈API
2020000554,경기도,,양주시,옥정동,양주 옥정신도시 제일풍경채 Lake City(A10-2BL),1228,입주예정,2023-04,청약홈 분양정보 오픈API
2020000551,서울특별시,동작구,,흑석동,흑석리버파크자이,357,입주예정,2023-02,청약홈 분양정보 오픈API
2020000547,인천광역시,,인천부평구,,부평 중앙하이츠 프리미어,244,입주예정,2022-12,청약홈 분양정보 오픈API
2020000545,인천광역시,,인천중구,운남동,영종국제도시 화성파크드림2차,499,입주예정,2022-09,청약홈 분양정보 오픈API
2020000542,부산광역시,,부산부산진구,,양정 포레힐즈 스위첸,762,입주예정,2023-08,청약홈 분양정보 오픈API
2020000541,대전광역시,,대전동구,,홍도동 다우 갤러리휴리움,195,입주예정,2023-01,청약홈 분양정보 오픈API
2020000529,부산광역시,,부산영도구,,청학 우성스마트시티 뷰,262,입주예정,2022-05,청약홈 분양정보 오픈API
2020000528,대구광역시,,대구북구,,힐스테이트 대구역 오페라,937,입주예정,2024-02,청약홈 분양정보 오픈API
2020000506,전라남도,,여수시,,여수 신기 휴스티지 아파트,142,입주예정,2022-10,청약홈 분양정보 오픈API
2020000559,경기도,,하남시,,"하남 포웰시티 B6,C2,C3(취소후재공급)",11,입주예정,2020-11,청약홈 분양정보 오픈API
2020000558,경기도,,광명시,광명동,광명 푸르지오 센트베르,464,입주예정,2022-10,청약홈 분양정보 오픈API
2020000539,인천광역시,,인천부평구,,인천부개2,120,입주예정,2020-08,청약홈 분양정보 오픈API
2020000534,인천광역시,,인천부평구,,인천부개5 50년공공임대(예비),80,입주예정,2021-01,청약홈 분양정보 오픈API
2020000507,경기도,,하남시,,하남미사 26단지 장기전세주택,110,입주예정,2020-08,청약홈 분양정보 오픈API
2020000415,제주특별자치도,,서귀포시,,제이원클래시움 아파트,59,입주예정,2020-06,청약홈 분양정보 오픈API
2020000533,울산광역시,,울산북구,,울산송정 A-2블록 국민임대,616,입주예정,2020-12,청약홈 분양정보 오픈API
2020000520,경상남도,,양산시,동면,양산사송 A-1블록 신혼희망타운,753,입주예정,2022-10,청약홈 분양정보 오픈API
2020000540,울산광역시,,울산울주군,청량읍,문수데시앙 2단지(10년공공임대),71,입주예정,2020-12,청약홈 분양정보 오픈API
2020000532,인천광역시,,인천옹진군,백령면,옹진백령 국민임대주택,9,입주예정,2020-08,청약홈 분양정보 오픈API
2020000527,충청북도,,청주서원구,,청주모충 1블록 10년 분양전환공공임대주택,390,입주예정,2021-11,청약홈 분양정보 오픈API
2020000526,경상남도,,진주시,정촌면,정촌올리움,794,입주예정,2020-08,청약홈 분양정보 오픈API
2020000517,경상북도,,구미시,,구미인의아파트 50년공임(예비),757,입주예정,2020-08,청약홈 분양정보 오픈API
2020000513,경기도,,화성시,반월동,신동탄포레자이,1297,입주예정,2023-02,청약홈 분양정보 오픈API
2020000503,서울특별시,강서구,,화곡동,우장산숲아이파크,242,입주예정,2022-11,청약홈 분양정보 오픈API
2020000485,충청북도,,진천군,덕산읍,충북혁신도시 B3-1BL 10년공공임대,1321,입주예정,2020-09,청약홈 분양정보 오픈API
